Latency_ms
5.695104598999023
4.808187484741211
4.839897155761719
5.397319793701172
4.919528961181641
4.397392272949219
4.887819290161133
5.622625350952148
5.102396011352539
4.649162292480469
4.919290542602539
5.125284194946289
5.054235458374023
5.2928924560546875
4.772663116455078
5.072355270385742
4.502058029174805
4.994630813598633
5.522966384887695
4.958152770996094
5.378007888793945
4.78816032409668
4.785776138305664
5.427122116088867
4.913091659545898
5.187273025512695
4.603862762451172
4.082441329956055
5.41234016418457
4.895448684692383
4.94694709777832
4.660129547119141
4.87971305847168
5.921363830566406
4.399299621582031
4.8828125
4.411935806274414
5.084753036499023
5.083560943603516
4.519224166870117
4.826068878173828
5.018472671508789
6.2160491943359375
5.219221115112305
5.598545074462891
4.688501358032227
4.340887069702148
4.777431488037109
5.375862121582031
4.9915313720703125
5.314350128173828
4.944324493408203
5.260467529296875
5.250453948974609
4.822731018066406
-4.489660263061523
5.235910415649414
5.725622177124023
5.593776702880859
5.93113899230957
5.248308181762695
4.958152770996094
5.002737045288086
5.0296783447265625
5.387306213378906
5.140066146850586
4.4345855712890625
5.16057014465332
5.383491516113281
4.694700241088867
5.241155624389648
4.713296890258789
4.309654235839844
4.949331283569336
5.237579345703125
5.630731582641602
4.99415397644043
11.861085891723633
4.953861236572266
4.48155403137207
4.955291748046875
5.334377288818359
4.956483840942383
5.35273551940918
4.970312118530273
6.300687789916992
3.4432411193847656
5.276918411254883
5.577564239501953
5.961418151855469
5.157709121704102
5.047321319580078
5.349397659301758
5.4836273193359375
4.981040954589844
4.495143890380859
4.959583282470703
5.432367324829102
4.977226257324219
5.473852157592773
4.961967468261719
5.4473876953125
5.695104598999023
5.250692367553711
4.614353179931641
4.834413528442383
4.809856414794922
4.943609237670898
5.824565887451172
4.444122314453125
4.928350448608398
5.149126052856445
4.155874252319336
4.791259765625
5.732059478759766
5.534887313842773
4.895210266113281
5.324125289916992
5.320549011230469
4.005193710327148
5.373716354370117
5.720615386962891
5.408287048339844
4.890680313110352
5.050182342529297
5.063295364379883
5.362987518310547
5.00035285949707
5.595922470092773
5.135774612426758
5.6247711181640625
5.109548568725586
4.313468933105469
5.7926177978515625
5.191326141357422
5.0754547119140625
4.736661911010742
5.218029022216797
5.702018737792969
5.254983901977539
4.658699035644531
5.0754547119140625
5.133628845214844
5.012273788452148
4.844188690185547
5.353689193725586
4.580974578857422
4.673242568969727
5.06138801574707
5.60307502746582
5.089759826660156
4.539012908935547
5.345582962036133
4.812717437744141
5.308389663696289
5.528450012207031
5.017280578613281
4.499912261962891
5.714654922485352
4.471063613891602
5.672931671142578
5.020618438720703
4.850864410400391
4.837512969970703
4.870414733886719
5.358695983886719
4.848241806030273
5.3386688232421875
5.329608917236328
3.869771957397461
4.868745803833008
5.397558212280273
5.636930465698242
5.271673202514648
5.417823791503906
4.895687103271484
5.483388900756836
4.984378814697266
5.074739456176758
4.742145538330078
4.9571990966796875
5.936861038208008
4.677534103393555
5.2547454833984375
5.68389892578125
4.977941513061523
4.782438278198242
5.26738166809082
5.563020706176758
5.0373077392578125
5.338907241821289
5.018472671508789
5.198001861572266
4.513025283813477
5.381584167480469
5.67317008972168
15.15054702758789
4.8313140869140625
5.797624588012695
5.314826965332031
4.7321319580078125
4.8809051513671875
5.373477935791016
3.850221633911133
5.268573760986328
5.26738166809082
5.022764205932617
-4.086017608642578
5.118131637573242
4.776954650878906
5.374431610107422
5.814313888549805
5.167722702026367
5.056142807006836
4.435539245605469
5.295276641845703
4.912614822387695
4.719018936157227
5.172967910766602
4.748821258544922
4.228115081787109
75.23393630981445
45.93920707702637
16.573429107666016
4.507780075073242
5.122900009155273
5.773782730102539
4.668474197387695
5.077123641967773
5.074024200439453
5.494832992553711
5.494832992553711
5.992412567138672
5.46717643737793
5.159616470336914
5.482673645019531
5.092382431030273
4.761219024658203
4.446983337402344
4.771947860717773
5.011081695556641
4.431962966918945
5.37872314453125
4.889965057373047
4.536867141723633
5.5904388427734375
5.059003829956055
3.346681594848633
4.766941070556641
4.942655563354492
5.254030227661133
4.958868026733398
5.47480583190918
4.97889518737793
4.391670227050781
5.383491516113281
4.971981048583984
5.2947998046875
5.068063735961914
5.555868148803711
5.042076110839844
4.470586776733398
4.959583282470703
5.176067352294922
5.52678108215332
4.944086074829102
4.935503005981445
4.949092864990234
5.349636077880859
5.5561065673828125
5.458354949951172
4.946231842041016
5.035638809204102
5.438566207885742
4.938602447509766
5.721330642700195
5.2051544189453125
5.663394927978516
4.1408538818359375
4.742860794067383
5.494356155395508
5.039453506469727
